Date,BUY,SPY,TQQQ,SPXL,UVXY,SQQQ,TLT,QQQ,SPY_MA200,TQQQ_RSI10,SPXL_RSI10,SPY_RSI10,QQQ_RSI10,UVXY_RSI10,TQQQ_MA20,SQQQ_RSI10,TLT_RSI10,QQQ_5dgain,TQQQ_1dgain,TQQQ_10dSTDreturn
2009-04-02,,64.39376068115234,0.18402,1.78507,560594778004.3986,1537323.02572,73.10638,28.057537078857422,76.58675733566284,65.65400253228809,61.6388367675741,63.525814980152596,66.6327983572875,39.74127814288323,0.1489745,32.093065008823785,56.08252654351363,1.1143229051567394,9.646666269439308,8.233138581980533
2009-04-03,,65.03436279296875,0.19427,1.83712,509932560484.41296,1451560.9311,71.6105,28.578750610351562,76.40712404251099,69.28906057773972,63.623196785547165,65.3151120910478,69.80752427311866,35.12447781898234,0.153267,29.88585145691545,45.60321946438259,4.964297348133262,5.57004673405066,7.927588411615343
2009-04-06,,64.52494812011719,0.19281,1.79132,530122315383.09503,1462251.83911,71.30431,28.508081436157227,76.22430467605591,68.14757066968245,60.56039001629114,62.60165323409079,68.82106386805997,38.29842609816957,0.15783350000000002,30.547455307923965,43.74422761108446,7.351953379639964,-0.751531373861114,6.12468928190184
2009-04-07,,63.01987838745117,0.17756,1.66635,515983708439.1845,1577720.45012,71.48522,27.757169723510742,76.04216411590576,57.2093031824098,52.84735737475932,55.0886381102624,58.98084486913081,36.893972286166296,0.1606975,37.612235056092,45.21047936600807,3.6279592206001743,-7.909340801825637,6.457349676001475
2009-04-08,,63.699073791503906,0.18653,1.7252,482923108845.5608,1497793.8757,72.11834,28.225387573242188,75.86391078948975,61.27190607723678,55.79329049769541,57.6378285501154,62.67797827458045,33.68460387166374,0.16373300000000002,34.88318591680825,50.25238452028917,3.8349130755842786,5.051813471502586,6.577263364513014
2009-04-09,,66.23068237304688,0.20386,1.92207,436342362210.54034,1358481.29406,71.21384,29.0999698638916,75.69929786682128,67.82864609016298,64.12445824186484,65.70071335800719,68.55936712252571,29.64720936701173,0.16700949999999998,30.585328578390964,43.84736188858125,3.7153395970015435,9.290730713558148,6.582557424423232
2009-04-13,,66.24613189697266,0.20292,1.93698,456274177445.8049,1364591.75309,71.8679,29.05580711364746,75.53241939544678,67.14354776318997,64.68452314315735,65.7449226161483,67.95850960247098,33.44018247447395,0.170189,30.999641223659285,49.06361463473915,1.669269975444987,-0.4611007554203961,6.148210104987293
2009-04-14,,65.10382843017578,0.1955,1.82027,450600338166.72656,1414308.09921,72.24364,28.702434539794922,75.37335826873779,61.67950394852985,56.95175613160269,59.44982322674145,63.04607297973735,32.87950720339094,0.173347,34.53218551958925,51.91481094983456,0.681747398796162,-3.656613443721657,5.601257851471321
2009-04-15,,65.7984619140625,0.19386,1.88872,420585772848.9589,1425989.35147,72.11834,28.622928619384766,75.22041553497314,60.470982544165324,60.06299204297856,61.91381660771268,61.92700286818817,29.9299224863891,0.175672,35.39565243695149,50.85994799513567,3.119046014049176,-0.8388746803069114,5.691314911872759
2009-04-16,,66.76325225830078,0.20893,1.97678,411063902432.47876,1315002.38217,71.5478,29.364994049072266,75.07059623718261,67.06054752771986,63.80253385524226,65.1791042781521,67.84584294388154,29.01250195203864,0.17847200000000002,31.06958406349635,46.11888149211975,4.037522860839049,7.773651088414324,5.939688662486697
2009-04-17,,67.21092987060547,0.21023,2.00597,376363506065.943,1306619.83798,70.7616,29.42683982849121,74.92150375366211,67.57858395022012,65.00926047844597,66.65311026146512,68.30216814599484,25.809139709523283,0.18135300000000001,30.754150039848962,40.35863536216438,1.123265646419802,0.6222179677403794,5.369748561430954
2009-04-20,,64.39376068115234,0.18996,1.74843,460934151258.9004,1432466.5,71.8331,28.481569290161133,74.76663906097411,53.10837454691829,48.99656499362178,51.43060899730652,55.037421713091234,42.885943101398716,0.1835695,40.78283617421111,49.8448773333538,-1.9763272148671795,-9.641820862864492,6.173442223285975
2009-04-21,,65.65180969238281,0.1979,1.85972,421763115268.1961,1372409.25717,71.1234,28.879108428955078,74.61757350921631,57.10586880646705,54.39058621723828,56.374287839678594,58.7782845494867,38.343861585609176,0.184896,37.8742899586125,44.62172058643367,0.6155362497742178,4.179827332069919,6.3068793592252845
2009-04-22,,65.25048828125,0.1997,1.81786,435213746372.2485,1359740.53843,70.69202,28.967456817626953,74.47137615203857,58.00759117383227,52.088327074717476,54.41125050506326,59.60811792578018,40.73854106542862,0.1867875,37.25160506635923,41.67251574325322,1.2036790603210834,0.9095502779181475,5.584738577710673
2009-04-23,,65.89107513427734,0.20554,1.87185,415941352484.64905,1319863.25803,70.68507,29.250154495239258,74.31999237060546,60.96573195954512,54.82843219892009,57.06294177042471,62.305972168965035,38.36623486153991,0.1888595,35.22607624059841,41.62326904695177,-0.39107637359332426,2.92438657986982,5.466171482229122
2009-04-24,,66.88674926757812,0.21632,1.96597,407537101853.158,1250435.21266,69.97536,29.76253318786621,74.18284538269043,65.89348367802472,59.33338266659306,60.9823711662524,66.77502389145941,37.31342201514819,0.1907115,31.873420176838902,36.702063800086094,1.140772714064875,5.244721222146542,4.91536596027854
2009-04-27,,66.25382995605469,0.21708,1.90635,429636598141.5636,1245918.86571,70.27454,29.797868728637695,74.04060668945313,66.22746239652514,55.44177101845179,57.28878061343671,67.0741525117056,41.96631449107938,0.1931075,31.655656268086624,40.02349724379957,4.621583259919859,0.35133136094673834,4.900631736079566
2009-04-28,,66.04546356201172,0.21224,1.8907,420457757280.21344,1273559.17863,69.12648,29.57701873779297,73.90284351348878,61.935921134464664,54.40108949482009,56.04703144380016,63.12727655217324,40.57640977813985,0.1958875,34.68990179726936,32.706132351333395,2.4166615481042486,-2.2295927768564483,4.776059262564648
2009-04-29,,67.4501953125,0.22097,2.0138,386487151705.2711,1221003.15184,68.51421,29.983386993408203,73.77633640289307,66.31103374068243,60.82743359634581,62.18654391711207,67.0868435644942,35.712580051892324,0.1989015,31.715142248913025,29.50920297267717,3.507143144036884,4.113267998492276,4.828769603562317
2009-04-30,,67.47334289550781,0.22759,2.00822,390575948722.36743,1184253.73279,68.24287,30.28376007080078,73.65648273468018,69.28555963357843,60.39871644720613,62.283005081266175,69.75434236643355,36.72689688265721,0.2018895,29.734120099911618,28.154095431971015,3.5336756109433543,2.9958817939086613,4.342687128962098
2009-05-01,,67.83607482910156,0.22937,2.04066,368626662166.62616,1174876.09631,67.77316,30.363265991210938,73.5272191619873,70.07493695714487,62.123160973898045,63.88701533730634,70.4584894004857,33.567867034056654,0.204157,29.216687193410024,25.869168927530005,2.0184196000817556,0.7821081769849414,4.3416527867183925
2009-05-04,,70.14388275146484,0.24296,2.24772,354028420639.92615,1105092.78879,67.99649,30.963993072509766,73.40480846405029,75.43141297576983,71.0604309934774,72.23437122467165,75.28837513872095,31.56169818240628,0.20659149999999998,25.541636603891142,28.91686718823017,3.9134488257925204,5.924924794000974,2.5293106325411903
2009-05-05,,69.90460205078125,0.24232,2.2228,333598493660.1884,1107880.13043,67.91273,30.937482833862305,73.27825374603272,74.73146526693355,68.88684530176887,70.36075121225434,74.68960759350882,28.87799470139226,0.20906699999999998,25.9549926316608,28.42979435217013,4.599733692331065,-0.2634178465590997,2.594688221856506
2009-05-06,,71.1163558959961,0.24251,2.341,317652954228.9474,1106879.55035,67.75224,30.946327209472656,73.15749340057373,74.80857287697307,73.20612549123368,74.1356356022278,74.76400568253679,26.89477012474285,0.21231450000000002,25.89764833129037,27.445592716159737,3.2115791864213206,0.07840871574777974,2.6489245686595204
2009-05-07,,70.12844848632812,0.22546,2.24834,330003706159.97046,1184556.88842,66.09825,30.22193717956543,73.02638950347901,57.357082904745,65.30894105490431,66.46725700142609,58.98535458124668,30.974452896264484,0.21426099999999998,37.75926841022248,19.6542895011155,-0.20414536071747813,-7.030637911838689,3.8554958333944738
2009-05-08,,71.76470184326172,0.22584,2.41049,307157024189.7995,1182420.54926,66.25867,30.239582061767578,72.90085948944092,57.60201352264197,71.3238361795899,71.8296700515587,59.218295868154286,27.787243202939116,0.21536,37.57546661073276,22.03933223745068,-0.40734725137658856,0.1685443094118666,3.5566374395836444
2009-05-11,,70.4217529296875,0.2282,2.25719,316831359557.6339,1169925.99445,67.20085,30.345596313476562,72.77866683959961,59.21840401357897,60.33476855319806,62.68769711957568,60.708048257340714,31.121845085507513,0.216624,36.423304451525624,34.69079463437555,-1.9971479698534855,1.0449876018419957,3.560414597949509
2009-05-12,,70.21331024169922,0.21982,2.25067,299180796397.9581,1212780.60337,67.44518,29.974563598632812,72.65554515838623,51.47569744656513,59.89864844943908,61.341298408070415,53.15688763607072,28.457885609568432,0.21784000000000003,43.075193934582096,37.608176389783935,-3.1124679418829126,-3.6722173531989477,3.7119358365162554
2009-05-13,,68.44583892822266,0.20211,2.0716,323229942386.7192,1310297.95714,68.17793,29.170650482177734,72.53053955078126,39.38398538545278,49.07381944343959,51.01761410882994,40.90727427175245,36.665236701860394,0.21825249999999996,54.983731443126075,45.69203834128487,-5.737923971641412,-8.056591756891995,4.311051750470195
2009-05-14,,69.03244018554688,0.20889,2.1338,288154503443.23,1266184.40136,68.44312,29.49751091003418,72.39849044799804,44.89054443832894,52.39420763996454,53.87994398212627,46.47909350107387,30.917391845548995,0.2182505,49.75233115386248,48.38144136651146,-2.397021293595536,3.354608876354459,4.347511448056501
2009-05-15,,68.46900177001953,0.2085,2.06436,310284032214.53064,1268396.16896,68.4222,29.479843139648438,72.25512134552002,44.63140952564047,48.47379654511432,50.716981086444655,46.217368565255406,37.757516255891986,0.21816399999999997,50.01725967913678,48.17234225998172,-2.5123988835801137,-0.1867011345684344,4.31986358638135
2009-05-18,,70.41401672363281,0.2248,2.25294,267677166599.98343,1169124.47343,67.36143,30.24842071533203,72.12790168762207,56.336400403988044,57.964670372074984,59.77438329819303,57.72392903755018,31.157778591136584,0.219906,39.60383681463171,38.73946763859092,-0.32022965421633076,7.817745803357323,4.677074149873668
2009-05-19,,70.3291015625,0.22793,2.2422,246715544333.13272,1152672.84276,67.00543,30.389780044555664,72.00278942108154,58.22083716998236,57.29682677461058,59.24619762454135,59.494884381513664,28.440333745487308,0.22140749999999998,38.1416135996297,36.10326360197127,1.3852293280486316,1.3923487544484026,4.722334780427622
2009-05-20,,69.85828399658203,0.22553,2.20794,247973472704.18063,1164674.40619,67.71034,30.28376007080078,71.87974445343018,56.15601474951353,55.048808250870195,56.18750276016915,57.48805114294018,28.854078757199826,0.22269899999999998,39.93905579154299,44.42386766537203,3.8158545326341553,-1.052954854560606,4.720251449837807
2009-05-21,,68.85494232177734,0.21308,2.09867,275993193920.35394,1228827.70824,66.00745,29.727210998535156,71.73894771575928,46.62500793044869,48.32911793092779,50.06707752456224,48.03698753047237,37.76036931924481,0.223076,48.77888811337212,32.917987037926196,0.778710072187283,-5.520329889593412,4.511985503150497
2009-05-22,,68.708251953125,0.21098,2.08913,290996987859.6365,1240818.37736,65.27462,29.63003158569336,71.59526332855225,45.187634726925204,47.76352672781413,49.19654163568868,46.55217582476662,42.07466751333046,0.22280899999999998,50.2980606521963,29.290510787810852,0.5094614829986188,-0.9855453350854138,4.508566378911192
2009-05-26,,70.46803283691406,0.23455,2.25376,262106522723.08188,1102026.66857,64.29063,30.734312057495117,71.46763359069824,60.408778926711754,57.336887177345034,58.75557858201254,61.55562310547956,36.64069117147179,0.2236825,36.409658125586,25.15490671366468,1.6063362339998166,11.171675040288175,5.852651587695179
2009-05-27,,69.2099609375,0.22968,2.12652,282644470175.6398,1124779.54126,63.15307,30.52228355407715,71.32479503631592,56.788390355085426,49.54003896381897,51.11580596732283,58.077527678769975,42.505861345689134,0.2245545,39.45482300683189,21.293088799910908,0.4360133878139827,-2.0763163504583293,5.749324951369046
2009-05-28,,70.17472076416016,0.23764,2.22577,271659466454.311,1085657.15949,64.06732,30.875659942626953,71.18171630859375,61.02996858246904,54.86002648626406,55.991527155478835,62.04855477912568,40.28939281606025,0.225388,36.14772432068145,30.782382245203816,1.9545124860399055,3.4656913967258784,4.919567675863875
2009-05-29,,71.41737365722656,0.24639,2.31615,234406536949.80667,1045536.29007,65.72132,31.25553321838379,71.04999027252197,65.20188185037041,59.21117774205217,61.48878092001361,65.90594301257929,33.6731147249205,0.226328,32.996247301266656,44.28507998223921,5.141155757679194,3.6820400605958703,4.932595067267123
2009-06-01,,73.14627075195312,0.26748,2.49556,246410354500.90878,955950.52745,63.77839,32.14777755737305,70.92985637664795,72.95557048651816,66.36266352963312,67.7217655828362,73.05366025187658,37.35624641210976,0.22823349999999998,27.128347681293082,35.29776035371705,8.497277380208267,8.559600633142583,5.308078506666143
2009-06-02,,73.20802307128906,0.26856,2.51012,239669916611.90265,951967.55045,64.12143,32.191959381103516,70.8063656616211,73.29415230481007,66.88618743786009,67.9277714312129,73.36093368163283,36.10533866386217,0.22951349999999998,26.892099146450942,37.77508084618606,4.742736134394532,0.40376850605654546,5.015046862116968
2009-06-03,,72.28182220458984,0.26611,2.40794,254885602369.60925,960545.85711,64.72359,32.09477615356445,70.67586326599121,71.05201589098891,59.64736093773288,61.39751857743859,71.37183085503553,41.05599313190346,0.23070300000000002,28.384562546293537,42.09896303958238,5.151949383804388,-0.9122728626750121,5.093511371944637
2009-06-04,,72.96106719970703,0.2751,2.49202,242778358866.9248,927981.64774,63.3863,32.45698928833008,70.55548351287842,74.26210329282364,63.280734156452525,64.20180587328001,74.26184616798972,38.42384627471138,0.2323325,26.13423551337098,35.93695849287437,5.1216050074445185,3.3783022058547107,5.022212854774787
2009-06-05,,72.97648620605469,0.27598,2.47333,234350330658.05563,924910.58118,62.90317,32.492313385009766,70.44047145843506,74.56882563940788,61.90405959566739,64.26727865682912,74.54034504184355,36.60852308020151,0.2348585,25.918914496438862,33.94265033668738,3.9569958956852114,0.3198836786622916,4.326887039757986
2009-06-08,,72.67547607421875,0.27348,2.46715,234517719402.4518,933168.63,62.74212,32.3951301574707,70.32172492980958,71.86544433104315,61.41319900815293,61.814967636189245,72.1537288898263,36.67454515984044,0.23724050000000002,27.69870308064431,33.259030360566534,0.7694236394917731,-0.9058627436770772,4.319411239110412
2009-06-09,,73.04596710205078,0.27973,2.49321,215179205788.805,911747.17567,62.73513,32.642494201660156,70.20399932861328,74.43949414248473,62.79542423807741,63.70879795238619,74.4658731792817,32.349591485591056,0.239817,25.904910696790385,33.22675798760259,1.3995259351038403,2.2853590756179543,3.137152978655191
2009-06-10,,72.86068725585938,0.27675,2.46726,215867768156.54544,921327.60497,61.74786,32.52766036987305,70.07835628509521,70.99822897191655,60.40151164274576,62.000165207679316,71.40755393967498,32.66374603919273,0.24266349999999998,28.21505764100103,28.835709671622805,1.3487684545215872,-1.0653129803739225,3.0114053062718464
2009-06-11,,73.18487548828125,0.27673,2.51413,210400268962.20538,921281.82542,62.43401,32.52766036987305,69.9642728805542,70.97376180005598,63.21572833188255,63.88331040211957,71.40755393967497,31.37815375484505,0.24639450000000002,28.210387787296106,35.42564210546221,0.21773763707768623,-0.007226738934063004,3.0137418504690476
2009-06-12,,73.38555145263672,0.27288,2.52464,209401557864.11688,933995.47941,62.99421,32.377464294433594,69.84979465484619,66.10144587479812,63.85573366603589,65.07375608186746,66.9664923954542,31.12948691887463,0.249594,31.69864126364297,40.429783207468454,-0.35346541569785117,-1.3912477866512396,3.0462554364815704
2009-06-15,,71.70297241210938,0.25611,2.34437,237641145865.37973,991298.13929,63.56132,31.714916229248047,69.72221759796143,49.61632792405736,47.954549131584834,49.78592612454106,51.32197165739573,44.85864451660735,0.2519745,45.06609735616637,45.20600117619588,-2.099741303449554,-6.145558487247149,2.5333351579086187
2009-06-16,,70.73045349121094,0.2486,2.25467,257640972768.737,1020248.91853,64.66759,31.405710220336914,69.58388271331788,44.1390088443575,42.15134919283263,43.259159018857986,45.77653608963303,52.33567855520481,0.2531645,50.504012011180315,53.31844324697534,-3.788877080539821,-2.932333762836292,2.632847947686045
2009-06-17,,70.66100311279297,0.25571,2.24522,242386545387.48343,990938.31809,64.30349,31.7060604095459,69.45049106597901,49.95101242416939,41.562590695882236,42.81380091582121,51.4396069947677,46.941380478568014,0.2545535,45.443592320307715,50.57993583435856,-2.525850156404452,2.860016090104578,2.865048251994311
2009-06-18,,71.17810821533203,0.2542,2.30257,223311619980.22214,996697.03251,63.33027,31.644235610961914,69.32270816802979,48.75401703433059,46.59278481467759,47.30214288941503,50.239547569901774,41.061170485640154,0.255987,46.61138994895332,43.885615493228734,-2.7159185409146636,-0.5905126901568192,2.546815802772049
2009-06-19,,71.44049072265625,0.26236,2.32382,199019587447.56458,964567.51363,64.19847,31.983898162841797,69.19665279388428,55.20010049811833,48.42068454046657,49.53518512253537,56.44265069818955,34.878776030309815,0.258451,41.15083650820764,50.39341008894327,-1.2155557582051335,3.2100708103855347,2.8307970448699877
2009-06-22,,69.29817199707031,0.23883,2.1113,231566354565.68872,1050958.96824,64.82156,31.02863121032715,69.07443504333496,39.343805423825145,35.07928187442423,35.78035289452601,40.619477291860335,46.80263879110433,0.2598435,56.40804313519153,54.59268180097486,-2.1639187502819124,-8.96859277328861,3.911295492514913
2009-06-23,,69.35252380371094,0.23718,2.12577,223397800494.65,1058106.8175,65.58478,30.957839965820312,68.95101531982422,38.48252433599456,36.40490598752456,36.279134654513186,39.70299982320224,44.528946661617766,0.25997499999999996,57.422827210117255,59.28362486337944,-1.426079051785245,-0.6908679814093599,3.7188129360531845
2009-06-24,,69.9501953125,0.24916,2.16733,205094591366.74567,1004551.46295,64.92664,31.47972869873047,68.82087181091309,47.71604533548578,40.29543885736368,41.801910724438144,49.10862213879746,39.72434282116757,0.260949,48.10090400610508,53.94408117804239,-0.7138436875850029,5.051016105911121,4.273103287308796
2009-06-25,,71.47151947021484,0.26384,2.30657,175195918462.29062,945231.30763,66.11694,32.0988883972168,68.71258178710937,56.58776327474818,51.37019079216037,53.25934262068215,57.788354953548875,33.218828524751274,0.26225899999999996,40.091039988542185,61.002422566801656,1.436763370885119,5.891796436025065,4.794677306919877
2009-06-26,,71.28520965576172,0.26557,2.29756,169703483337.2985,938934.49218,66.22897,32.169620513916016,68.60147075653076,57.53135737069149,50.694104363514924,51.86982268000493,58.6828218358933,32.144344404492585,0.263218,39.31880689054891,61.61757815861872,0.5806745323182261,0.6557004244996723,4.789955148037135
2009-06-29,,71.9527587890625,0.2673,2.35998,162841861709.57465,932691.79295,66.32695,32.24040222167969,68.48693313598633,58.532820668802984,55.229730147945396,56.39853805776348,59.63388810724812,30.76311651282755,0.26320899999999997,38.50186384493508,62.197051697544204,3.905331830909864,0.6514290017697766,4.304844834321281
2009-06-30,,71.37060546875,0.26574,2.29996,171356775741.39728,938025.44775,66.21496,32.17848205566406,68.36729290008545,57.18180464316927,50.287446526646505,51.68612678017304,58.3288238000754,34.63579752236145,0.26306799999999997,39.69140814654872,61.02695372493787,3.9429175006765016,-0.5836139169472565,4.1574853922187405
2009-07-01,,71.66557312011719,0.26616,2.33056,168909428476.26263,936436.38657,66.0836,32.196170806884766,68.27180145263672,57.475423019169234,52.68588399203331,53.856719342384565,58.61629261133085,34.02796626576318,0.2630705,39.43887615567445,59.56647342604355,2.2758839982734314,0.1580492210431439,4.092310017131499
2009-07-02,,69.70955657958984,0.24859,2.12673,184464162415.46573,998132.83793,66.23811,31.488563537597656,68.15893409729004,43.58363170486559,38.82295295874407,40.462560608887465,44.86083774984807,41.30245170044245,0.261745,52.481375277025336,60.792757952344246,-1.901389394132602,-6.601292455665764,4.667739229889162
2009-07-06,,69.70182800292969,0.24459,2.14301,193589465590.33398,1014066.66789,66.11166,31.32050323486328,68.06677478790283,41.07248124700048,40.218898547250305,40.41843004533454,42.2447080628419,45.23849601389668,0.2601755,55.24707963810934,59.161186003905044,-2.6395004525633814,-1.609075184037978,4.532234039559305
2009-07-07,,68.35122680664062,0.22634,2.01627,210781824295.51,1089621.94548,66.55421,30.542139053344727,67.9547872543335,31.787747714121114,33.58916618872408,33.35477841958503,32.49341103445724,51.97933344789869,0.2578185,65.74989844292529,63.020550741711524,-5.267499942023002,-7.4614661269880145,4.238752934497118
2009-07-08,,68.30467224121094,0.22986,2.00957,213943355400.58133,1072525.09,67.78345,30.70134925842285,67.82454700469971,34.939646120686966,33.26706017150143,33.133008143894656,35.858339387459644,53.15747710614479,0.255325,62.086448705111465,71.37056638343701,-4.5904365367079425,1.5551824688521565,4.284062438400266
2009-07-09,,68.4366226196289,0.23104,2.03079,196886908722.10977,1066907.72167,66.97568,30.75442123413086,67.70564697265625,36.040455241652786,35.44554190124048,34.504405223947025,37.021063881882256,46.342038746535415,0.2530395,60.84873316606083,61.26925066231175,-4.478015666526424,0.5133559557991774,3.8843009002998747
2009-07-10,,68.27362823486328,0.23401,2.00604,187995205010.10837,1053041.94482,67.59381,30.887094497680664,67.59642219543457,38.9301653354644,34.00685131684394,33.55971548493298,40.04013216931956,43.138373622135504,0.2509035,57.69426971191398,65.42945464582475,-1.9101190157462478,1.2854916897506952,3.2372040236038346
2009-07-13,,69.93464660644531,0.24747,2.15657,160368143382.7315,992370.77577,67.21449,31.47972869873047,67.49405830383301,50.24889618612279,48.21185845356927,49.28256388444154,51.5641802186852,34.82665325579077,0.249633,46.08020996370309,60.96447987330472,0.508374538790779,5.751890944831417,3.8877135540194123
2009-07-14,,70.33049774169922,0.25016,2.19071,147470299728.36993,981439.7195,66.09766,31.594694137573242,67.38660404205322,52.21552552327324,50.876447966082914,52.27328706695392,53.490907896851986,31.6621373232397,0.24933550000000002,44.295181608497636,49.83826497830548,3.446238923836109,1.0870004444983206,3.9061119754477516
2009-07-15,,72.38743591308594,0.27536,2.38544,154147410586.32898,882473.82131,64.39779,32.656105041503906,67.2892064666748,66.14530973696694,62.95587147071642,64.3952655908983,66.96945664100153,35.056514562943846,0.2506735,31.87430339935663,38.0839218415326,6.3670028526344735,10.073552926127283,5.160563480606097
2009-07-16,,72.27100372314453,0.28518,2.4473,148889243032.98383,850875.90279,65.09322,33.045291900634766,67.22722080230713,69.93952410282418,65.91431330930962,63.382771424240616,70.45751978814388,33.59637470551664,0.252147,28.99040174940754,44.079133807494934,7.448914902555637,3.5662405578152256,5.2490701714099455
2009-07-17,,73.06269836425781,0.28974,2.44423,138376161093.2645,837165.24412,64.08875,33.22220993041992,67.15167171478271,71.5827451423896,65.62531122182253,67.27069327607437,71.95347665395315,30.75100829372433,0.253924,27.7786645477453,38.150644732911125,7.560165404727859,1.5989901115085248,4.55638229362521
2009-07-20,,73.83887481689453,0.29805,2.52782,137935687985.3271,813048.23998,64.42587,33.54060745239258,67.07973747253418,74.41468822425053,69.65099080687574,70.66379049199631,74.53227479546554,30.630242743970033,0.2557085,25.68076498072648,41.10455771909611,6.546685244289363,2.8680886311865716,4.41999955026533
2009-07-21,,74.18041229248047,0.30416,2.55517,132492409743.85838,796280.979,65.71134,33.770599365234375,67.02551254272461,76.34087646459805,70.89035196410268,72.07901587683894,76.28255129488566,29.06304621482753,0.258975,24.26512715562986,51.0162814848342,6.886932401328383,2.0499916121456074,2.899601423983415
2009-07-22,,74.1648941040039,0.31179,2.55225,128250427771.36444,776215.91388,65.12125,34.053653717041016,66.97694927215576,78.57855452884179,70.54858922756095,71.90389650699188,78.32001656255034,27.8300743576666,0.26270550000000004,22.60804816335368,46.983312045843334,4.279593888373734,2.5085481325618275,2.860956283899912
2009-07-23,,75.80267333984375,0.33242,2.73035,127040111383.60823,724762.83366,63.92717,34.80546188354492,66.95793594360352,83.31843954983839,77.80134176195406,78.13367901920546,82.70475471229538,27.460746592924743,0.2668685,18.92558615465218,39.89272082690761,5.32653785659658,6.616632990153626,2.8914928080464732
2009-07-24,,76.11312866210938,0.32479,2.75499,123400702286.17625,741302.31056,64.23624,34.54012680053711,66.95830074310302,76.37385093713907,78.61103551814801,79.10929976791107,76.62740842438022,26.29485589017862,0.26991599999999993,23.382857151538822,42.393035831591625,3.9669753242707495,-2.2952890921123736,3.4053729391328744
2009-07-27,,76.3382339477539,0.33226,2.77932,132091232200.55495,724177.92072,63.49868,34.80546188354492,66.96936939239502,78.33792974936257,79.43403954047331,79.83417840921385,78.39166708538465,33.75691865088698,0.2732505,21.991945035557027,38.18169094176338,3.771113665569925,2.2999476584870227,3.3121970792936843
2009-07-28,,75.9811782836914,0.32539,2.75734,137139504902.482,739047.51322,64.06064,34.5666618347168,67.0045365524292,72.20423358398038,76.48008616150668,75.23340595556999,72.88969071969358,37.82009077349048,0.27615500000000004,26.225911533214372,42.977257581145686,2.357264852994989,-2.0676578583037397,3.6514537297616942
2009-07-29,,75.79489135742188,0.33187,2.72037,141130880234.7076,724259.83666,64.4118,34.79662322998047,67.04713417053223,74.31215134104042,71.51022361812706,72.801286571007,74.78340022918269,40.999300006861354,0.27946150000000003,24.742022155657562,45.891625790611734,2.1817615199618334,1.9914564061587647,2.5809735796191435
2009-07-30,,76.58662414550781,0.33766,2.8182,138423837659.3133,711520.73449,65.32497,35.000064849853516,67.04484931945801,76.11076659002285,76.08037396597241,76.40354360159704,76.40359452565116,39.47820468829296,0.2830365,23.470872909660166,52.853830930633336,0.5591161725125637,1.7446590532437467,2.5148154708375636
2009-07-31,,76.69528198242188,0.33457,2.82404,141722111173.9785,717959.02082,66.59633,34.89392852783203,67.0488091659546,73.07668817763481,76.33219827655529,76.8706646155511,73.66015786440299,42.37260151779849,0.2873355,25.61684901285083,60.68031580493898,1.0243208698626383,-0.9151217200734529,2.6514949317919565
2009-08-03,,77.96050262451172,0.34955,2.9538,137794324609.0257,685712.28899,65.58714,35.415775299072266,67.09645767211914,77.83595949580305,81.21473996098737,81.58669909743482,77.9797259512068,39.850848508601096,0.2925835,22.15889556867838,52.930549145450044,1.7534989697001624,4.477388887228395,2.7903004522716537
2009-08-04,,78.16226959228516,0.34953,2.98039,131428172720.21182,685678.21685,65.06554,35.415775299072266,67.13086177825927,77.8155536750472,82.0575037973513,82.22875516924941,77.97972595120679,35.99318531235592,0.298743,22.15538446284561,49.31369905023802,2.456452024252642,-0.005721642111289338,2.832235875276517
2009-08-05,,77.93717193603516,0.34139,2.95709,130603004492.3565,701569.70719,64.09296,35.14158248901367,67.16626888275147,69.56782934768653,78.62323212413148,78.82180276076649,70.48193983604341,35.498285707172414,0.30431949999999997,28.06247979432045,43.19816176471138,0.9913584336999293,-2.328841587274333,3.034481280342938
2009-08-06,,77.5335464477539,0.33234,2.90809,135762402005.6411,720077.07841,64.31145,34.83201217651367,67.17837295532226,61.51365671071411,71.61926857620823,72.81135834269283,62.89559925751528,41.12248001406948,0.30938450000000006,34.49468025732676,44.90366851053618,-0.4801496056100807,-2.650927092181965,2.475933466592843
2009-08-07,,78.55037689208984,0.34497,3.02513,127609049528.86107,692612.91838,63.77585,35.274261474609375,67.20677360534668,67.3713182182725,77.04608849589563,77.59385624019076,68.30991127557893,35.66245083791111,0.3149325,30.06258127178406,41.508982339970125,1.08996883648107,3.8003249684058327,2.588994555545158
2009-08-10,,78.3873519897461,0.33768,2.99474,128509024836.55124,707167.06663,64.57221,35.0265998840332,67.25419975280762,61.37995239093151,73.01794168547049,75.23632345791711,62.623909026851294,36.693351583666605,0.31944300000000003,34.9815272758623,48.00311950718875,-1.0988758872356397,-2.1132272371510608,2.6490073746664056
2009-08-11,,77.40938568115234,0.32896,2.8833,135338388956.58652,725346.29893,65.3193,34.725860595703125,67.29274501800538,54.892018162911626,60.19511340856465,62.56579309508508,56.300849713391266,44.22819460946616,0.323383,40.7637673786794,53.39661943182125,-1.9480434849811545,-2.582326462923479,2.7022783668050088
2009-08-12,,78.2398910522461,0.34427,2.98585,130189234552.523,691496.69792,64.62154,35.26541519165039,67.35311702728272,62.6033410956438,66.2544230869112,67.69869883185167,63.62269184633653,40.21805839629617,0.3268285,34.429140441808066,48.207446411331816,0.3523822601769089,4.654061284046707,3.0175648957519754
