Date,TQQQ,SQQQ,UVXY,TLT
2008-07-30,0.88751,1402563.31386,1049652342757.3175,61.32655
2008-07-31,0.88089,1413077.79006,1170812477461.7078,61.93468
2008-08-01,0.84698,1467513.35059,1134386341953.4702,62.07164
2008-08-04,0.82132,1512004.10244,1195899874648.6465,61.92921
2008-08-05,0.90433,1359218.86067,1008166632744.5548,61.46813
2008-08-06,0.94548,1297403.91071,936095649422.3163,61.21727
2008-08-07,0.92338,1327755.8685,993477259062.8916,62.214
2008-08-08,0.98604,1237686.48605,952079653978.7494,62.38353
2008-08-11,1.01271,1204241.31285,908166528622.8094,61.78686
2008-08-12,1.01567,1200739.27596,972976745006.0281,62.36319
2008-08-13,1.00908,1208561.87667,992443852611.5981,62.14621
2008-08-14,1.04376,1167062.93065,901990623579.3551,62.54632
2008-08-15,1.03769,1173888.84879,845195657059.86,63.08875
2008-08-18,1.00127,1215105.21014,929999721724.6217,63.33967
2008-08-19,0.96383,1260569.89279,943515243868.9219,63.09553
2008-08-20,0.96854,1254433.79935,879792684092.1195,63.27182
2008-08-21,0.95476,1272319.47178,834930197843.6943,63.15654
2008-08-22,0.99244,1222138.81834,765333919291.1461,63.11586
2008-08-25,0.92953,1299639.61797,891867456442.1279,63.74648
2008-08-26,0.92574,1304960.22958,855078102834.9226,63.80072
2008-08-27,0.94348,1279973.95447,803467537274.2517,63.90924
2008-08-28,0.96629,1249055.71969,777782406962.7234,63.91602
2008-08-29,0.90517,1328087.57156,845657874758.0822,63.63122
2008-09-02,0.87142,1377642.77747,922122192413.6306,64.22328
2008-09-03,0.84655,1416989.98085,880518997462.1975,64.49548
2008-09-04,0.76419,1554884.35003,1034672023679.7313,65.01271
2008-09-05,0.753,1577687.21283,964866592047.5089,64.97866
2008-09-08,0.74868,1586762.08661,931833514982.0499,65.25095
2008-09-09,0.70088,1688111.15972,1100107128750.085,65.89744
2008-09-10,0.71805,1646794.35589,1030945662712.8079,65.4891
2008-09-11,0.75816,1554848.27063,1015615289542.6833,65.45509
2008-09-12,0.74913,1573434.82928,1087913264547.912,64.61121
2008-09-15,0.67907,1720701.33499,1464492951715.447,66.70728
2008-09-16,0.6949,1680629.35279,1357345992449.4988,66.69364
2008-09-17,0.58656,1942792.87801,1745731669597.1333,67.02715
2008-09-18,0.64594,1746179.56645,1508083274497.4866,66.04716
2008-09-19,0.70918,1575209.59826,1427274420086.6257,63.95107
2008-09-22,0.60887,1797977.70261,1536243392068.3848,63.94425
2008-09-23,0.59492,1839158.67416,1652934865838.9954,63.69925
2008-09-24,0.60714,1801285.76714,1604738717198.0872,63.97825
2008-09-25,0.63603,1715514.63592,1431547056062.9932,63.84896
2008-09-26,0.61663,1767765.91118,1547290883161.4248,64.31178
2008-09-29,0.46972,2188919.31374,2336969963457.906,66.18327
2008-09-30,0.51022,2000200.88263,1770824311856.6218,64.57033
2008-10-01,0.49402,2063641.58708,1786927125645.1245,65.38269
2008-10-02,0.4266,2345108.72113,2141559313022.4255,65.90833
2008-10-03,0.40669,2454458.55229,2118266477800.6768,66.48858
2008-10-06,0.36209,2723677.68209,2590009309156.0566,67.69688
2008-10-07,0.29312,3242768.29104,2693706550162.549,67.49205
2008-10-08,0.28604,3321144.95622,2964854281383.9487,66.52267
2008-10-09,0.26295,3589247.65234,3438350909632.656,65.96291
2008-10-10,0.25791,3657743.81192,3901192626305.235,65.4987
2008-10-13,0.352,2323058.1244,2622795504689.635,64.65912
2008-10-14,0.30626,2624827.509,2614715376177.452,64.24268
2008-10-15,0.22393,3330270.02203,3601206707773.0596,64.85712
2008-10-16,0.26035,2788469.99782,3448451851876.2114,64.52258
2008-10-17,0.26129,2778145.53557,3632793876941.666,64.07889
2008-10-20,0.2831,2546011.85064,2262699572177.8193,64.59083
2008-10-21,0.23907,2941794.52688,2256077627500.428,64.93215
2008-10-22,0.21922,3185849.49166,3294437012046.347,66.24966
2008-10-23,0.21661,3223548.57464,3140460786292.079,66.74113
2008-10-24,0.1957,3534616.58285,3906001373422.486,66.03122
2008-10-27,0.17936,3829510.33484,3947925285946.24,66.07899
2008-10-28,0.23879,2560244.6777,2951737571382.5586,65.11651
2008-10-29,0.23697,2579480.02096,3129784592117.3486,64.7888
2008-10-30,0.26066,2321295.43902,2634477776895.7437,64.20176
2008-10-31,0.26184,2310594.69696,2427242421028.905,63.36897
2008-11-03,0.26014,2325255.15686,2033015883531.563,63.54024
2008-11-04,0.28224,2127495.20132,1681008556480.148,64.73278
2008-11-05,0.23806,2460242.70835,2030259278466.8704,65.50041
2008-11-06,0.20612,2790072.91371,2525339573413.632,65.02747
2008-11-07,0.21885,2617426.18731,2057060402068.9597,64.60258
2008-11-10,0.20999,2723082.53382,2256306917784.0366,64.91786
2008-11-11,0.19626,2900880.9443,2323158197738.525,65.10976
2008-11-12,0.16905,3302701.04713,2591886961692.513,65.52785
2008-11-13,0.19995,2698692.48093,2186195663896.9229,63.95834
2008-11-14,0.17079,3092004.06797,2526314542368.7583,65.22626
2008-11-17,0.15999,3287198.41025,2671220633129.05,65.51414
2008-11-18,0.15947,3297572.8381,2565332829092.4126,66.35712
2008-11-19,0.13447,3814146.02338,2924277739818.59,68.05678
2008-11-20,0.11493,4367959.08087,3293987905125.588,71.57275
2008-11-21,0.12989,3798949.74427,2770842083839.467,70.53785
2008-11-24,0.1537,3102488.33897,2295917260790.1074,69.43442
2008-11-25,0.15156,3145295.91304,2077832011085.8247,71.47678
2008-11-26,0.17059,2750061.22562,1757473948048.394,71.57275
2008-11-28,0.16656,2814731.57291,1762648685511.756,72.45693
2008-12-01,0.12897,3449803.75887,2383281887285.4673,75.23168
2008-12-02,0.14189,3103918.67392,2078306748655.389,75.52052
2008-12-03,0.15396,2839527.45169,1952129669408.2134,75.73363
2008-12-04,0.14087,3080495.6656,2079511219539.0303,77.22594
2008-12-05,0.15804,2704806.81418,1883361055979.8604,75.97431
2008-12-08,0.1767,2385010.17773,1802523129762.875,75.8093
2008-12-09,0.17546,2401525.48107,1809536170330.2065,77.30846
2008-12-10,0.17369,2425391.39685,1650566737423.6677,77.12273
2008-12-11,0.15939,2624737.05912,1641431198063.8967,77.27404
2008-12-12,0.16908,2464897.85614,1563926459469.4912,77.27404
2008-12-15,0.16018,2594333.58195,1660345938017.1213,78.15428
2008-12-16,0.18324,2220536.30143,1456296188335.042,80.08662
2008-12-17,0.17657,2301061.99611,1340745981811.6409,82.25967
2008-12-18,0.16726,2422115.62514,1230642958876.32,83.98575
2008-12-19,0.17137,2362353.19498,1128201252172.087,84.07518
2008-12-22,0.16017,2516486.48931,1106503166019.113,83.42875
2008-12-23,0.15769,2555106.47713,1116024360674.2976,83.31875
2008-12-24,0.15898,2533853.30316,1078226849003.7144,83.13989
2008-12-26,0.15881,2536304.96497,1040445204500.8586,83.41496
2008-12-29,0.15487,2598839.57397,1051995084838.413,83.31498
2008-12-30,0.16451,2436754.92148,963162298707.8473,84.10844
2008-12-31,0.16868,2374649.2626,899967039639.2863,82.34898
2009-01-02,0.19062,2065489.44968,866439303765.1687,80.27905
2009-01-05,0.19042,2067365.78632,856830419821.5419,78.20908
2009-01-06,0.19612,2005255.44704,833834268548.2437,77.42252
2009-01-07,0.17939,2176026.06687,984765752599.6149,77.72607
2009-01-08,0.18504,2107269.4119,949734750733.7468,77.66401
2009-01-09,0.17258,2248945.45687,951903872016.0797,77.7813
2009-01-12,0.16309,2372214.66952,1046058543423.8054,78.58861
2009-01-13,0.16325,2369659.67137,950891695924.4353,78.67136
2009-01-14,0.14831,2586196.44334,1137845499516.4338,79.96852
2009-01-15,0.15561,2458704.81565,1194618572967.1636,80.09961
2009-01-16,0.16073,2377479.75108,1014583525120.7646,78.86454
2009-01-20,0.13679,2731327.90111,1355477525924.8015,78.85075
2009-01-21,0.15424,2382475.32313,978985243334.9893,76.35994
2009-01-22,0.14804,2477997.7641,999770118350.8389,74.89031
2009-01-23,0.15019,2441690.01676,992256111139.4614,74.30385
2009-01-26,0.15345,2388350.27748,935678559911.8959,73.65524
2009-01-27,0.15676,2336546.49089,823569024481.834,75.38708
2009-01-28,0.17327,2090191.877,742172236006.6906,73.50344
2009-01-29,0.16007,2249196.7121,820432458465.749,71.81301
2009-01-30,0.15162,2367725.78429,878584527566.2339,71.5853
2009-02-02,0.15708,2282083.60172,892523297142.3313,72.91717
2009-02-03,0.16444,2174911.61471,814029652791.7498,71.18054
2009-02-04,0.16509,2166092.63765,830828872856.284,70.93147
2009-02-05,0.17601,2022612.13708,821700393528.2825,70.99372
2009-02-06,0.18981,1863739.83732,805898394753.8456,70.77233
2009-02-09,0.19216,1840492.86534,807877792277.7415,71.00065
2009-02-10,0.17091,2043750.92654,886456028341.2001,72.54354
2009-02-11,0.16854,2071956.36533,819384181265.1526,73.48452
2009-02-12,0.17472,1995719.08502,723213385418.6558,72.79263
2009-02-13,0.1723,2023054.21702,762417907733.2174,70.85538
2009-02-17,0.15174,2264310.47206,909813798687.8204,73.06245
2009-02-18,0.15204,2259571.06154,897942929857.1642,72.43973
2009-02-19,0.14501,2363796.36231,853407214697.8317,71.20822
2009-02-20,0.1462,2343985.71055,907896285757.9727,71.90011
2009-02-23,0.13085,2589885.20079,993358974332.3492,72.56431
2009-02-24,0.1438,2333198.64121,784622890652.2568,72.48817
2009-02-25,0.14094,2379309.22011,758007731742.8501,71.651
2009-02-26,0.1291,2578942.57053,752536530490.4055,70.89687
2009-02-27,0.12547,2651220.37609,790073072866.599,70.48869
2009-03-02,0.11329,2908239.65809,945718629728.7068,71.65561
2009-03-03,0.11303,2914658.33029,892867507235.1906,71.17691
2009-03-04,0.12206,2681312.41288,798102319793.7574,70.85084
2009-03-05,0.11107,2922539.42334,858307356690.2501,72.82122
2009-03-06,0.10842,2991864.15746,830844752444.0834,72.33555
2009-03-09,0.10148,3182844.24905,833969418751.4349,71.91239
2009-03-10,0.12028,2592870.96133,694523176015.9731,70.53171
2009-03-11,0.12582,2473211.11933,671899420424.8635,71.29486
2009-03-12,0.13833,2227108.76982,611117320348.9406,71.63486
2009-03-13,0.13933,2210677.19155,633179449641.1632,71.27406
2009-03-16,0.13234,2321343.57985,659763589493.8287,70.15007
2009-03-17,0.14736,2057560.64676,588703845251.8704,69.76849
2009-03-18,0.15293,1979593.95934,568636614173.512,72.41187
2009-03-19,0.15261,1983494.74334,641800526696.8218,72.50208
2009-03-20,0.14563,2073967.67447,686092136255.216,72.0997
2009-03-23,0.17137,1707119.53094,621717358504.2449,71.47525
2009-03-24,0.16187,1801506.01995,610967523457.2623,72.15516
2009-03-25,0.1641,1776471.21113,592247015676.0128,71.1839
2009-03-26,0.17928,1611966.18737,548431687125.4062,72.00948
2009-03-27,0.16916,1702717.8652,558518342040.2511,72.5437
2009-03-30,0.15664,1828594.83281,646536778195.3583,72.82122
2009-03-31,0.16069,1781051.22699,612274016581.7228,73.34157
2009-04-01,0.16783,1701657.25963,569360382060.5112,74.01092
2009-04-02,0.18402,1537323.02572,560594778004.3986,73.10638
2009-04-03,0.19427,1451560.9311,509932560484.41296,71.6105
2009-04-06,0.19281,1462251.83911,530122315383.09503,71.30431
2009-04-07,0.17756,1577720.45012,515983708439.1845,71.48522
2009-04-08,0.18653,1497793.8757,482923108845.5608,72.11834
2009-04-09,0.20386,1358481.29406,436342362210.54034,71.21384
2009-04-13,0.20292,1364591.75309,456274177445.8049,71.8679
2009-04-14,0.1955,1414308.09921,450600338166.72656,72.24364
2009-04-15,0.19386,1425989.35147,420585772848.9589,72.11834
2009-04-16,0.20893,1315002.38217,411063902432.47876,71.5478
2009-04-17,0.21023,1306619.83798,376363506065.943,70.7616
2009-04-20,0.18996,1432466.5,460934151258.9004,71.8331
2009-04-21,0.1979,1372409.25717,421763115268.1961,71.1234
2009-04-22,0.1997,1359740.53843,435213746372.2485,70.69202
2009-04-23,0.20554,1319863.25803,415941352484.64905,70.68507
2009-04-24,0.21632,1250435.21266,407537101853.158,69.97536
2009-04-27,0.21708,1245918.86571,429636598141.5636,70.27454
2009-04-28,0.21224,1273559.17863,420457757280.21344,69.12648
2009-04-29,0.22097,1221003.15184,386487151705.2711,68.51421
2009-04-30,0.22759,1184253.73279,390575948722.36743,68.24287
2009-05-01,0.22937,1174876.09631,368626662166.62616,67.77316
2009-05-04,0.24296,1105092.78879,354028420639.92615,67.99649
2009-05-05,0.24232,1107880.13043,333598493660.1884,67.91273
2009-05-06,0.24251,1106879.55035,317652954228.9474,67.75224
2009-05-07,0.22546,1184556.88842,330003706159.97046,66.09825
2009-05-08,0.22584,1182420.54926,307157024189.7995,66.25867
2009-05-11,0.2282,1169925.99445,316831359557.6339,67.20085
2009-05-12,0.21982,1212780.60337,299180796397.9581,67.44518
2009-05-13,0.20211,1310297.95714,323229942386.7192,68.17793
2009-05-14,0.20889,1266184.40136,288154503443.23,68.44312
2009-05-15,0.2085,1268396.16896,310284032214.53064,68.4222
2009-05-18,0.2248,1169124.47343,267677166599.98343,67.36143
2009-05-19,0.22793,1152672.84276,246715544333.13272,67.00543
2009-05-20,0.22553,1164674.40619,247973472704.18063,67.71034
2009-05-21,0.21308,1228827.70824,275993193920.35394,66.00745
2009-05-22,0.21098,1240818.37736,290996987859.6365,65.27462
2009-05-26,0.23455,1102026.66857,262106522723.08188,64.29063
2009-05-27,0.22968,1124779.54126,282644470175.6398,63.15307
2009-05-28,0.23764,1085657.15949,271659466454.311,64.06732
2009-05-29,0.24639,1045536.29007,234406536949.80667,65.72132
2009-06-01,0.26748,955950.52745,246410354500.90878,63.77839
2009-06-02,0.26856,951967.55045,239669916611.90265,64.12143
2009-06-03,0.26611,960545.85711,254885602369.60925,64.72359
2009-06-04,0.2751,927981.64774,242778358866.9248,63.3863
2009-06-05,0.27598,924910.58118,234350330658.05563,62.90317
2009-06-08,0.27348,933168.63,234517719402.4518,62.74212
2009-06-09,0.27973,911747.17567,215179205788.805,62.73513
2009-06-10,0.27675,921327.60497,215867768156.54544,61.74786
2009-06-11,0.27673,921281.82542,210400268962.20538,62.43401
2009-06-12,0.27288,933995.47941,209401557864.11688,62.99421
2009-06-15,0.25611,991298.13929,237641145865.37973,63.56132
2009-06-16,0.2486,1020248.91853,257640972768.737,64.66759
2009-06-17,0.25571,990938.31809,242386545387.48343,64.30349
2009-06-18,0.2542,996697.03251,223311619980.22214,63.33027
2009-06-19,0.26236,964567.51363,199019587447.56458,64.19847
2009-06-22,0.23883,1050958.96824,231566354565.68872,64.82156
2009-06-23,0.23718,1058106.8175,223397800494.65,65.58478
2009-06-24,0.24916,1004551.46295,205094591366.74567,64.92664
2009-06-25,0.26384,945231.30763,175195918462.29062,66.11694
2009-06-26,0.26557,938934.49218,169703483337.2985,66.22897
2009-06-29,0.2673,932691.79295,162841861709.57465,66.32695
2009-06-30,0.26574,938025.44775,171356775741.39728,66.21496
2009-07-01,0.26616,936436.38657,168909428476.26263,66.0836
2009-07-02,0.24859,998132.83793,184464162415.46573,66.23811
2009-07-06,0.24459,1014066.66789,193589465590.33398,66.11166
2009-07-07,0.22634,1089621.94548,210781824295.51,66.55421
2009-07-08,0.22986,1072525.09,213943355400.58133,67.78345
2009-07-09,0.23104,1066907.72167,196886908722.10977,66.97568
2009-07-10,0.23401,1053041.94482,187995205010.10837,67.59381
2009-07-13,0.24747,992370.77577,160368143382.7315,67.21449
2009-07-14,0.25016,981439.7195,147470299728.36993,66.09766
2009-07-15,0.27536,882473.82131,154147410586.32898,64.39779
2009-07-16,0.28518,850875.90279,148889243032.98383,65.09322
2009-07-17,0.28974,837165.24412,138376161093.2645,64.08875
2009-07-20,0.29805,813048.23998,137935687985.3271,64.42587
2009-07-21,0.30416,796280.979,132492409743.85838,65.71134
2009-07-22,0.31179,776215.91388,128250427771.36444,65.12125
2009-07-23,0.33242,724762.83366,127040111383.60823,63.92717
2009-07-24,0.32479,741302.31056,123400702286.17625,64.23624
2009-07-27,0.33226,724177.92072,132091232200.55495,63.49868
2009-07-28,0.32539,739047.51322,137139504902.482,64.06064
2009-07-29,0.33187,724259.83666,141130880234.7076,64.4118
2009-07-30,0.33766,711520.73449,138423837659.3133,65.32497
2009-07-31,0.33457,717959.02082,141722111173.9785,66.59633
2009-08-03,0.34955,685712.28899,137794324609.0257,65.58714
2009-08-04,0.34953,685678.21685,131428172720.21182,65.06554
2009-08-05,0.34139,701569.70719,130603004492.3565,64.09296
2009-08-06,0.33234,720077.07841,135762402005.6411,64.31145
2009-08-07,0.34497,692612.91838,127609049528.86107,63.77585
2009-08-10,0.33768,707167.06663,128509024836.55124,64.57221
2009-08-11,0.32896,725346.29893,135338388956.58652,65.3193
2009-08-12,0.34427,691496.69792,130189234552.523,64.62154
2009-08-13,0.34995,680014.18811,123615228847.91516,65.53777
2009-08-14,0.33788,703385.46142,119462932330.90178,65.79147
2009-08-17,0.30844,764584.50786,145368683648.05927,66.7641
2009-08-18,0.32164,731761.30768,130999056331.60905,66.37645
2009-08-19,0.32829,716538.66422,130698087150.87137,66.92624
2009-08-20,0.3398,691342.572,121063961876.02805,67.47593
2009-08-21,0.35336,663660.49892,119651906035.94617,66.08755
2009-08-24,0.35229,665602.74519,119761494118.87477,67.28561
2009-08-25,0.35541,659613.76003,117365402839.88261,67.66623
2009-08-26,0.35354,663010.58185,116769782599.85605,67.9763
2009-08-27,0.35615,658037.83247,114070878510.6042,67.70849
2009-08-28,0.35718,656048.22762,113840647972.04837,68.01865
2009-08-31,0.34629,675968.10121,121678148167.70248,68.08203
2009-09-01,0.3268,713926.91749,142874897716.33246,67.9173
2009-09-02,0.32603,715526.07339,140053770827.18234,68.90716
2009-09-03,0.33249,701268.86214,126005494045.46123,68.48289
2009-09-04,0.35392,655971.38047,112305450050.71117,67.31629
2009-09-08,0.3639,637408.11147,113933538415.25636,66.84259
2009-09-09,0.37325,620947.41603,104477827390.74947,66.76486
2009-09-10,0.38385,603233.4706,98797081106.86734,67.99504
2009-09-11,0.38493,601456.40631,101892971071.60439,68.36978
2009-09-14,0.38936,594472.13439,99356518666.99753,67.69106
2009-09-15,0.39297,588880.85106,95924493217.937,67.34459
2009-09-16,0.41015,563076.25888,96923240132.05472,67.4648
2009-09-17,0.40983,563445.65497,96010832648.33635,68.31326
2009-09-18,0.41186,560584.11222,96994350818.19632,67.70518
2009-09-21,0.41561,555403.04594,97178493071.08093,67.8607
2009-09-22,0.41793,552242.02284,90572496260.08557,68.00214
2009-09-23,0.41202,559981.98668,92362724660.58275,68.20718
2009-09-24,0.40093,574989.62465,100338309041.66077,68.40516
2009-09-25,0.39032,590128.70031,103629305596.24551,69.27475
2009-09-28,0.41023,559952.79017,98485440726.63997,69.88289
2009-09-29,0.40469,567445.22985,99648538622.98134,69.81923
2009-09-30,0.40553,566197.67987,101455243784.39459,69.75557
2009-10-01,0.36951,616419.27551,116563812146.86449,70.71092
2009-10-02,0.36624,621797.15499,118297600572.19124,70.22152
2009-10-05,0.37508,606704.27131,106099383549.58643,70.22866
2009-10-06,0.39499,574427.02078,98609722901.40352,69.53362
2009-10-07,0.39835,569464.51837,92060711625.20483,70.34921
2009-10-08,0.40344,562120.6019,88629689463.32419,69.61166
2009-10-09,0.41029,552506.33379,82191900361.88605,68.01582
2009-10-12,0.41287,548962.70263,81039827680.24904,68.1222
2009-10-13,0.41313,548544.35834,80376601202.29906,68.47684
2009-10-14,0.42999,526096.91798,79141852609.997,67.46259
2009-10-15,0.42697,529724.0627,72677262959.38138,67.15054
2009-10-16,0.41861,540027.6688,70721684766.40077,67.69671
2009-10-19,0.43121,523711.9379,70532117851.27364,68.22862
2009-10-20,0.43148,523317.98723,67142195970.28487,68.5974
2009-10-21,0.42905,526193.37235,73041099420.25444,68.18604
2009-10-22,0.4341,519940.91959,64994512293.60714,67.85271
2009-10-23,0.42866,526392.91442,71992350180.0162,67.34206
2009-10-26,0.42445,531488.69351,81389120195.66179,66.46968
2009-10-27,0.40517,555564.79832,83440585262.19708,67.37753
2009-10-28,0.37787,592928.59694,98391910869.16797,67.69671
2009-10-29,0.39702,562809.26908,81057805687.80484,66.95909
2009-10-30,0.36502,608106.14636,109620051913.97656,67.93072
2009-11-02,0.36954,600499.25335,103990276657.99155,67.63046
2009-11-03,0.37301,594771.23021,98194014530.64812,66.95451
2009-11-04,0.37489,591709.87553,91945783876.64638,66.34261
2009-11-05,0.40262,547868.17448,79919455274.60617,66.34261
2009-11-06,0.40972,538134.32072,73524133407.49411,66.40662
2009-11-09,0.43595,503616.40718,68276740992.07912,66.48491
2009-11-10,0.43923,499769.3149,66435542355.34146,66.36392
2009-11-11,0.44766,490116.56674,66851067200.43106,66.6414
2009-11-12,0.43998,498461.56325,71613856510.04276,66.52048
2009-11-13,0.45083,486100.15713,67221381914.2475,66.82645
2009-11-16,0.46463,471160.52727,64730156258.07224,67.60908
2009-11-17,0.46899,466682.75238,62248732129.05382,67.97199
2009-11-18,0.46107,474502.87622,58570527402.78724,67.57354
2009-11-19,0.43952,496622.16746,62229321788.18306,67.6945
2009-11-20,0.43285,504099.43845,59986285582.30263,67.68027
2009-11-23,0.45375,479701.60275,55396965894.86854,67.59488
2009-11-24,0.44909,484564.15728,52306190343.08459,68.02181
2009-11-25,0.45488,478256.97784,51984656267.72171,68.33486
2009-11-27,0.43415,499987.55837,67846817408.50877,68.59099
2009-11-30,0.43562,498235.644,66433883998.42809,68.75465
2009-12-01,0.44909,482767.28408,55446577606.37126,67.98875
2009-12-02,0.4509,480764.67334,52029692356.6664,68.04583
2009-12-03,0.44534,486629.66488,56623392924.8272,67.33916
2009-12-04,0.45231,478951.18294,51658063931.16281,66.62541
2009-12-07,0.44582,485762.13553,54402134117.18639,66.71107
2009-12-08,0.43757,494695.02179,59898839475.49915,66.811
2009-12-09,0.45078,479703.10648,55580278123.82179,66.50404
2009-12-10,0.45749,472493.61707,53946952928.75383,65.7403
2009-12-11,0.4522,477905.2612,50929200515.29406,65.73316
2009-12-14,0.46508,464233.16305,49021907484.1974,65.81168
2009-12-15,0.45722,472022.61056,49866708960.06355,65.51904
2009-12-16,0.45904,470078.79107,46216945801.07729,65.44051
2009-12-17,0.44225,487219.65434,52547984599.32522,66.51836
2009-12-18,0.46384,463368.45992,49280083639.97368,66.23283
2009-12-21,0.47946,447708.9965,44883603827.18871,65.05506
2009-12-22,0.48807,439617.36517,41453321288.3703,64.69099
2009-12-23,0.49872,429968.63353,41709090950.47636,64.70532
2009-12-24,0.51247,418052.26083,40660325386.29475,64.03437
2009-12-28,0.52047,411481.46988,41821546401.3421,63.85594
2009-12-29,0.51401,416532.58676,41785618412.38837,64.2771
2009-12-30,0.51867,412707.31211,41341514189.42227,64.69971
2009-12-31,0.50448,423941.57991,46400882793.24433,64.39172
2010-01-04,0.52661,405291.88883,40816595142.88199,64.3344
2010-01-05,0.52658,405268.53381,38427726745.58679,64.74989
2010-01-06,0.51701,412578.37334,37597347007.52987,63.88313
2010-01-07,0.51799,411748.91426,37044343064.52512,63.99059
2010-01-08,0.53074,401557.50822,34078206198.69324,63.96194
2010-01-11,0.52421,406451.16928,32208447273.56982,63.61088
2010-01-12,0.5045,421681.74466,33913858135.62189,64.69971
2010-01-13,0.52331,405906.24374,32565557462.17644,63.9476
2010-01-14,0.52463,404831.11868,31739452471.20806,64.84306
2010-01-15,0.50627,418945.41188,32277212177.24773,65.24412
2010-01-19,0.53075,398636.60827,31163050273.95791,65.05792
2010-01-20,0.50782,415812.47265,33873498438.05956,65.71699
2010-01-21,0.49352,427469.92281,43405368535.80424,66.01786
2010-01-22,0.4502,464938.64282,57841565155.72731,65.90318
2010-01-25,0.45476,460173.49482,51407413721.74334,65.60237
2010-01-26,0.45596,458901.1718,48443899847.28428,65.62379
2010-01-27,0.46672,448010.26515,43937122543.56308,65.58799
2010-01-28,0.43067,482562.45481,45315224756.77831,65.55217
2010-01-29,0.40809,507798.06653,47552792588.0127,66.12526
2010-02-01,0.42151,491037.17671,41344275458.90836,65.52502
2010-02-02,0.43288,477730.91433,38012515495.83895,65.71197
2010-02-03,0.43999,469823.81327,38069519150.48716,64.94985
2010-02-04,0.40177,510582.73755,49651429162.68349,65.9779
2010-02-05,0.41192,497616.00955,49395483733.43594,66.12167
2010-02-08,0.40298,508355.97341,50190718125.74979,66.20794
2010-02-09,0.41542,492600.59889,48397032729.12845,65.54657
2010-02-10,0.41279,495658.23982,46388771092.96946,64.92115
2010-02-11,0.43147,473162.0625,42124736163.32032,64.56888
2010-02-12,0.43324,469228.3125,38591167561.35085,64.83488
2010-02-16,0.45002,452571.15625,37103226666.50603,64.95712
2010-02-17,0.45766,445625.53125,35522238523.33606,64.21667
2010-02-18,0.46633,434930.5,32603859201.84486,63.95786
2010-02-19,0.46633,436098.28125,30933461235.25813,64.30289
2010-02-22,0.46306,438802.84375,30535219323.34266,64.03696
2010-02-23,0.44498,456443.5,33609889700.14146,65.0362
2010-02-24,0.45843,442183.4375,30783599953.93744,65.19432
2010-02-25,0.45818,439110.1875,30184541264.58776,65.56097
2010-02-26,0.46389,436713.03125,28625313756.25784,65.89883
2010-03-01,0.48379,417474.28125,27899889221.6769,65.86998
2010-03-02,0.4867,414278.0625,27273343462.48642,65.78344
2010-03-03,0.4894,414278.0625,26592016052.5729,65.61755
2010-03-04,0.4948,409115.0,26176021149.69156,65.96371
2010-03-05,0.51667,390982.625,23269232955.05859,65.09834
2010-03-08,0.51943,387786.4375,23850481213.06926,64.75939
2010-03-09,0.52862,381086.6875,23947805478.30214,64.7738
2010-03-10,0.54156,371928.28125,25085994544.85793,64.60793
2010-03-11,0.54655,368301.8125,23879954317.08999,64.84592
2010-03-12,0.54779,367748.59375,22763609168.67338,65.24976
2010-03-15,0.54411,369961.375,23422716962.9014,65.16326
2010-03-16,0.55439,362831.40625,22656442250.52785,65.68248
2010-03-17,0.55824,361110.3125,21002058535.82946,65.96371
2010-03-18,0.5639,356807.71875,20317272293.10071,65.74733
2010-03-19,0.55393,363261.65625,20819250560.62359,65.81227
2010-03-22,0.56889,353058.375,20491965067.32158,65.88439
2010-03-23,0.58079,346051.28125,19403491338.6063,65.57433
2010-03-24,0.57252,349739.21875,21406135325.70197,64.37716
2010-03-25,0.56894,352628.09375,22813984094.30245,63.96613
2010-03-26,0.5719,350476.78125,21485302982.44138,64.14647
2010-03-29,0.57975,345928.3125,21011012495.0058,63.90121
2010-03-30,0.58582,342547.6875,20042239721.10219,64.10317
2010-03-31,0.57793,346297.1875,20711665516.41835,64.54306
2010-04-01,0.57678,347034.71875,20357199923.7107,64.38524
2010-04-05,0.59346,337446.125,19430554402.81193,63.31396
2010-04-06,0.59798,334741.5625,17944004599.22376,63.41528
2010-04-07,0.5946,336462.59375,18467304670.89206,64.22597
2010-04-08,0.59673,335294.75,18106877718.01482,64.25499
2010-04-09,0.60749,328963.84375,17421927996.44439,64.40696
2010-04-12,0.60993,327918.9375,16395321772.95033,64.74721
2010-04-13,0.61913,322755.84375,17261162980.7263,64.95709
2010-04-14,0.64095,311507.59375,16167439267.46329,64.50107
2010-04-15,0.64952,307696.71875,16522840719.1069,64.57346
2010-04-16,0.6264,317408.28125,20261688615.60769,65.04395
2010-04-19,0.62541,318760.5625,18433778317.95261,64.88466
2010-04-20,0.63466,314457.90625,15739586836.88601,65.11628
2010-04-21,0.64583,308188.5,16516810820.86928,65.65195
2010-04-22,0.65539,303394.1875,16630859337.3856,65.45654
2010-04-23,0.66407,299706.1875,16743610045.33051,65.22489
2010-04-26,0.65913,301734.59375,17912865329.73843,65.29731
2010-04-27,0.61845,320235.78125,26002648199.234,66.21654
2010-04-28,0.61991,319743.96875,22865491142.43811,65.65195
2010-04-29,0.65154,303209.75,18412727591.94168,65.92706
2010-04-30,0.61315,321157.6875,23693005323.68515,66.68707
2010-05-03,0.63819,307512.34375,20532067888.4547,66.59993
